title,href,quantity,rating,price,oldPrice,savingText,category_1,category_2,category_3,price per 100
Canned Pitted Red Cherries,/en/food/inventories/canned-conserved/fruits/fruit/canned-pitted-red-cherries/p/3020175,215g,5.0,2.2,,,inventories,canned-conserved,fruits,1.02
Canned Red Kidney Beans,/en/food/inventories/canned-conserved/vegetables/beans-pulses/canned-red-kidney-beans/p/3022236,140g,5.0,0.95,,,inventories,canned-conserved,vegetables,0.68
Canned Russian Bean Salad 2x  530g,/en/food/inventories/canned-conserved/pickles-canned-salads/salatkonserven/canned-russian-bean-salad/p/3020309,2x 530g,4.5,5.2,,,inventories,canned-conserved,pickles-canned-salads,
Canned Sliced Boletus Mushrooms,/en/food/inventories/canned-conserved/vegetables/mushrooms/canned-sliced-boletus-mushrooms/p/3020863,100g,2.0,3.1,,,inventories,canned-conserved,vegetables,3.1
Canned Sliced Mushrooms,/en/food/inventories/canned-conserved/vegetables/mushrooms/canned-sliced-mushrooms/p/3020211,114g,4.0,0.95,,,inventories,canned-conserved,vegetables,0.83
Canned Sliced Mushrooms,/en/food/inventories/canned-conserved/vegetables/mushrooms/canned-sliced-mushrooms/p/3020213,227g,4.0,1.75,,,inventories,canned-conserved,vegetables,0.77
Canned Sweet Corn 3x140g,/en/food/inventories/canned-conserved/vegetables/mixed-vegetables/canned-sweet-corn-3x140g/p/3020922,420g,4.5,2.4,,,inventories,canned-conserved,vegetables,0.57
Canned White Asparagus,/en/food/inventories/canned-conserved/vegetables/mixed-vegetables/canned-white-asparagus/p/3021599,205g,4.0,2.5,,,inventories,canned-conserved,vegetables,1.22
Canned White Asparagus Tips,/en/food/inventories/canned-conserved/vegetables/mixed-vegetables/canned-white-asparagus-tips/p/3020206,185g,4.0,2.6,,,inventories,canned-conserved,vegetables,1.41
Canned White Beans in Tomato Sauce,/en/food/inventories/canned-conserved/vegetables/beans-pulses/canned-white-beans-in-tomato-sauce/p/3020342,220g,4.5,1.3,,,inventories,canned-conserved,vegetables,0.59
Canned White Beans in Tomato Sauce,/en/food/inventories/canned-conserved/vegetables/beans-pulses/canned-white-beans-in-tomato-sauce/p/3020334,880g,4.5,2.2,,,inventories,canned-conserved,vegetables,0.25
Canned White Beans in Tomato Sauce,/en/food/inventories/canned-conserved/vegetables/beans-pulses/canned-white-beans-in-tomato-sauce/p/3020312,445g,4.5,1.55,,,inventories,canned-conserved,vegetables,0.35
Canned Whole Mushrooms,/en/food/inventories/canned-conserved/vegetables/mushrooms/canned-whole-mushrooms/p/3020212,114g,3.5,0.95,,,inventories,canned-conserved,vegetables,0.83
Cantabrico Anchovy Fillets,/en/food/inventories/canned-conserved/fish/pickled-fish-mussels/cantabrico-anchovy-fillets/p/3642384,25g,5.0,3.95,,,inventories,canned-conserved,fish,15.8
Cantabrico MSC anchovy fillet capers,/en/food/inventories/canned-conserved/fish/pickled-fish-mussels/cantabrico-msc-anchovy-fillet-capers/p/5689466,55g,4.5,6.95,,,inventories,canned-conserved,fish,12.64
Cantabrico MSC Anchovy Fillets,/en/food/inventories/canned-conserved/fish/pickled-fish-mussels/cantabrico-msc-anchovy-fillets/p/5688538,55g,4.5,6.95,,,inventories,canned-conserved,fish,12.64
Capers,/en/food/inventories/canned-conserved/pickles-canned-salads/pickled-vegetables/capers/p/4742474,65g,4.5,1.8,,,inventories,canned-conserved,pickles-canned-salads,2.77
Capers,/en/food/inventories/canned-conserved/pickles-canned-salads/pickled-vegetables/capers/p/4742475,125g,5.0,2.5,,,inventories,canned-conserved,pickles-canned-salads,2.0
Chalkidiki Large Greek Green Olives,/en/food/inventories/canned-conserved/olives-appetizers/olives/chalkidiki-large-greek-green-olives/p/3551327,185g,5.0,2.95,,,inventories,canned-conserved,olives-appetizers,1.59
Chestnuts in caramel sauce,/en/food/inventories/canned-conserved/vegetables/chestnuts-in-caramel-sauce/p/6862014,480g,0.0,5.95,,,inventories,canned-conserved,vegetables,1.24
Chicken Vol-au-Vent Filling,/en/food/inventories/canned-conserved/meat/chicken-vol-au-vent-filling/p/3020104,820g,3.5,5.65,,,inventories,canned-conserved,meat,0.69
Chickpeas,/en/food/inventories/canned-conserved/vegetables/beans-pulses/chickpeas/p/4891633,245g,4.5,1.3,,,inventories,canned-conserved,vegetables,0.53
Chirat Balsamico Pearl Onions,/en/food/inventories/canned-conserved/pickles-canned-salads/dill-pickles/chirat-balsamico-pearl-onions/p/6460839,425g,3.5,3.95,,,inventories,canned-conserved,pickles-canned-salads,0.93
Chirat Chili Pickles,/en/food/inventories/canned-conserved/pickles-canned-salads/dill-pickles/chirat-chili-pickles/p/6460837,400g,0.0,3.95,,,inventories,canned-conserved,pickles-canned-salads,0.99
Chirat Cornichons mit Kräuter 370g,/en/food/inventories/canned-conserved/pickles-canned-salads/dill-pickles/chirat-cornichons-mit-kraeuter-370g/p/6804494,370g,0.0,4.75,,,inventories,canned-conserved,pickles-canned-salads,1.28
Chirat Cornichons mit Pfeffer 370g,/en/food/inventories/canned-conserved/pickles-canned-salads/dill-pickles/chirat-cornichons-mit-pfeffer-370g/p/6804497,370g,1.0,4.75,,,inventories,canned-conserved,pickles-canned-salads,1.28
Chirat Extra Fine Pickles,/en/food/inventories/canned-conserved/pickles-canned-salads/dill-pickles/chirat-extra-fine-pickles/p/6528392,390g,4.5,4.95,,,inventories,canned-conserved,pickles-canned-salads,1.27
Chirat Garlic Pickles,/en/food/inventories/canned-conserved/pickles-canned-salads/dill-pickles/chirat-garlic-pickles/p/6460838,400g,3.5,3.95,,,inventories,canned-conserved,pickles-canned-salads,0.99
Chirat Gurken mit Kräuter 370g,/en/food/inventories/canned-conserved/pickles-canned-salads/dill-pickles/chirat-gurken-mit-kraeuter-370g/p/6804500,370g,1.0,3.75,,,inventories,canned-conserved,pickles-canned-salads,1.01
Chirat Gurken mit Pfeffer 370g,/en/food/inventories/canned-conserved/pickles-canned-salads/dill-pickles/chirat-gurken-mit-pfeffer-370g/p/6804533,370g,0.0,3.75,,,inventories,canned-conserved,pickles-canned-salads,1.01
Chirat Mini Pearl Onions,/en/food/inventories/canned-conserved/pickles-canned-salads/pickled-vegetables/chirat-mini-pearl-onions/p/6637809,125g,5.0,2.95,,,inventories,canned-conserved,pickles-canned-salads,2.36
Chirat Mini Pickled Corn,/en/food/inventories/canned-conserved/pickles-canned-salads/pickled-vegetables/chirat-mini-pickled-corn/p/6637808,190g,3.5,5.95,,,inventories,canned-conserved,pickles-canned-salads,3.13
Chirat Pearl Onions,/en/food/inventories/canned-conserved/pickles-canned-salads/pickled-vegetables/chirat-pearl-onions/p/3021592,125g,4.5,2.5,,,inventories,canned-conserved,pickles-canned-salads,2.0
Chirat Pearl Onions,/en/food/inventories/canned-conserved/pickles-canned-salads/pickled-vegetables/chirat-pearl-onions/p/3022344,265g,4.5,3.9,,,inventories,canned-conserved,pickles-canned-salads,1.47
Chirat Pickled Baby Corn,/en/food/inventories/canned-conserved/pickles-canned-salads/pickled-vegetables/chirat-pickled-baby-corn/p/3022497,125g,4.5,4.95,,,inventories,canned-conserved,pickles-canned-salads,3.96
Chirat Pickles,/en/food/inventories/canned-conserved/pickles-canned-salads/dill-pickles/chirat-pickles/p/6528393,900g,3.5,8.8,,,inventories,canned-conserved,pickles-canned-salads,0.98
Chirat Pickles,/en/food/inventories/canned-conserved/pickles-canned-salads/dill-pickles/chirat-pickles/p/3022382,430g,4.5,3.85,,,inventories,canned-conserved,pickles-canned-salads,0.9
Chirat Pickles,/en/food/inventories/canned-conserved/pickles-canned-salads/dill-pickles/chirat-pickles/p/3022368,215g,4.5,2.95,,,inventories,canned-conserved,pickles-canned-salads,1.37
Chirat Pickles,/en/food/inventories/canned-conserved/pickles-canned-salads/dill-pickles/chirat-pickles/p/3022415,125g,4.5,2.95,,,inventories,canned-conserved,pickles-canned-salads,2.36
Chirat Pickles,/en/food/inventories/canned-conserved/pickles-canned-salads/dill-pickles/chirat-pickles/p/3022414,470g,5.0,7.2,,,inventories,canned-conserved,pickles-canned-salads,1.53
Chirat Pickles,/en/food/inventories/canned-conserved/pickles-canned-salads/dill-pickles/chirat-pickles/p/3022416,230g,5.0,3.9,,,inventories,canned-conserved,pickles-canned-salads,1.7
Chirat Pickles & Garlic,/en/food/inventories/canned-conserved/pickles-canned-salads/dill-pickles/chirat-pickles-garlic/p/6229763,215g,0.0,3.4,,,inventories,canned-conserved,pickles-canned-salads,1.58
Chirat Pickles & Pearl Onions,/en/food/inventories/canned-conserved/pickles-canned-salads/dill-pickles/chirat-pickles-pearl-onions/p/3022417,250g,5.0,3.95,,,inventories,canned-conserved,pickles-canned-salads,1.58
Chirat Sliced Pickles,/en/food/inventories/canned-conserved/pickles-canned-salads/dill-pickles/chirat-sliced-pickles/p/3375771,270g,5.0,4.95,,,inventories,canned-conserved,pickles-canned-salads,1.83
Chirat Sweet & Sour Pickles,/en/food/inventories/canned-conserved/pickles-canned-salads/dill-pickles/chirat-sweet-sour-pickles/p/5854433,205g,2.0,3.5,,,inventories,canned-conserved,pickles-canned-salads,1.71
Cirio Bio Polpa,/en/food/inventories/canned-conserved/vegetables/tomatoes/cirio-bio-polpa/p/6962315,400g,0.0,2.5,,,inventories,canned-conserved,vegetables,0.62
Cirio Borlotti Beans,/en/food/inventories/canned-conserved/vegetables/beans-pulses/cirio-borlotti-beans/p/3422312,240g,5.0,2.5,,,inventories,canned-conserved,vegetables,1.04
Cirio Canned Peeled Tomatoes,/en/food/inventories/canned-conserved/vegetables/tomatoes/cirio-canned-peeled-tomatoes/p/3021405,240g,4.5,1.75,,,inventories,canned-conserved,vegetables,0.73
Cirio Canned White Cannellini Beans,/en/food/inventories/canned-conserved/vegetables/beans-pulses/cirio-canned-white-cannellini-beans/p/3021152,240g,4.5,1.45,,,inventories,canned-conserved,vegetables,0.6
Cirio Ceci Canned Chickpeas,/en/food/inventories/canned-conserved/vegetables/beans-pulses/cirio-ceci-canned-chickpeas/p/3021153,240g,4.5,1.3,,,inventories,canned-conserved,vegetables,0.54
Cirio crushed Tomatoes,/en/food/inventories/canned-conserved/vegetables/tomatoes/cirio-crushed-tomatoes/p/3023092,400g,4.5,1.45,,,inventories,canned-conserved,vegetables,0.36
Cirio Toscana crushed Tomatoes,/en/food/inventories/canned-conserved/vegetables/beans-pulses/cirio-toscana-crushed-tomatoes/p/6564306,400g,0.0,1.95,,,inventories,canned-conserved,vegetables,0.49
Cirio White Spanish Beans,/en/food/inventories/canned-conserved/vegetables/beans-pulses/cirio-white-spanish-beans/p/4080492,250g,5.0,1.5,,,inventories,canned-conserved,vegetables,0.6
Compal Canned Black Beans,/en/food/inventories/canned-conserved/vegetables/beans-pulses/compal-canned-black-beans/p/3714419,234g,5.0,1.95,,,inventories,canned-conserved,vegetables,0.83
Compal Grão cozido 6x  234g,/en/food/inventories/canned-conserved/vegetables/beans-pulses/compal-grao-cozido/p/3714358,6x 234g,5.0,7.8,11.7,33%,inventories,canned-conserved,vegetables,
Cooked Chopped Red Cabbage,/en/food/inventories/canned-conserved/vegetables/mixed-vegetables/cooked-chopped-red-cabbage/p/3542890,420g,4.0,1.95,,,inventories,canned-conserved,vegetables,0.46
Cooked Ratatouille,/en/food/inventories/canned-conserved/vegetables/mixed-vegetables/cooked-ratatouille/p/3020323,420g,4.0,2.55,,,inventories,canned-conserved,vegetables,0.61
Coop Oliv.Chalkidiki Grün entsteint,/en/food/inventories/canned-conserved/olives-appetizers/olives/coop-olivchalkidiki-gruen-entsteint/p/6757066,400g,5.0,4.95,,,inventories,canned-conserved,olives-appetizers,1.24
Coop Oliv.Hojiblanca o. Stein,/en/food/inventories/canned-conserved/olives-appetizers/olives/coop-olivhojiblanca-o-stein/p/6757064,400g,0.0,4.95,,,inventories,canned-conserved,olives-appetizers,1.24
Coop Oliven grün gefüll.Mandeln,/en/food/inventories/canned-conserved/olives-appetizers/olives/coop-oliven-gruen-gefuellmandeln/p/6690771,120g,0.0,2.6,,,inventories,canned-conserved,olives-appetizers,2.17
Coop Oliven grün gefüll.Peperoni,/en/food/inventories/canned-conserved/olives-appetizers/olives/coop-oliven-gruen-gefuellpeperoni/p/6690560,120g,0.0,2.6,,,inventories,canned-conserved,olives-appetizers,2.17
Cornichons,/en/food/inventories/canned-conserved/pickles-canned-salads/dill-pickles/cornichons/p/6497807,125g,0.0,1.8,,,inventories,canned-conserved,pickles-canned-salads,1.44
Cornichons & Pearl Onions,/en/food/inventories/canned-conserved/pickles-canned-salads/dill-pickles/cornichons-pearl-onions/p/3020157,470g,0.0,5.2,,,inventories,canned-conserved,pickles-canned-salads,1.11
Crespo Anchovy Stuffed Green Olives,/en/food/inventories/canned-conserved/olives-appetizers/olives/crespo-anchovy-stuffed-green-olives/p/5832621,120g,4.5,2.6,,,inventories,canned-conserved,olives-appetizers,2.17
Crespo Black Olives,/en/food/inventories/canned-conserved/olives-appetizers/olives/crespo-black-olives/p/3020162,125g,4.5,1.95,,,inventories,canned-conserved,olives-appetizers,1.56
Crespo Chili Pepper Unsalted Green Olives,/en/food/inventories/canned-conserved/olives-appetizers/olives/crespo-chili-pepper-unsalted-green-olives/p/4363113,70g,5.0,1.4,,,inventories,canned-conserved,olives-appetizers,2.0
Crespo Herb Garlic Unsalted Green Olives,/en/food/inventories/canned-conserved/olives-appetizers/olives/crespo-herb-garlic-unsalted-green-olives/p/4366104,70g,2.5,1.3,,,inventories,canned-conserved,olives-appetizers,1.86
Crespo Pitted Black Olives,/en/food/inventories/canned-conserved/olives-appetizers/olives/crespo-pitted-black-olives/p/4363094,170g,4.5,3.75,,,inventories,canned-conserved,olives-appetizers,2.21
Crespo Pitted Black Olives,/en/food/inventories/canned-conserved/olives-appetizers/olives/crespo-pitted-black-olives/p/3035018,85g,5.0,1.95,,,inventories,canned-conserved,olives-appetizers,2.29
Crespo Pitted Black Olives with Herbs,/en/food/inventories/canned-conserved/olives-appetizers/olives/crespo-pitted-black-olives-with-herbs/p/4363095,70g,3.5,1.4,,,inventories,canned-conserved,olives-appetizers,2.0
Crespo Pitted Green Olives,/en/food/inventories/canned-conserved/olives-appetizers/olives/crespo-pitted-green-olives/p/4363174,100g,4.5,1.85,,,inventories,canned-conserved,olives-appetizers,1.85
Crespo Pitted Green Olives with Chili & Parsley,/en/food/inventories/canned-conserved/olives-appetizers/olives/crespo-pitted-green-olives-with-chili-parsley/p/3442567,110g,4.5,3.75,,,inventories,canned-conserved,olives-appetizers,3.41
Crespo Pitted Green Olives with Herbs & Vinegar,/en/food/inventories/canned-conserved/olives-appetizers/olives/crespo-pitted-green-olives-with-herbs-vinegar/p/3442593,110g,4.5,3.75,,,inventories,canned-conserved,olives-appetizers,3.41
Crushed Tomatoes,/en/food/inventories/canned-conserved/vegetables/tomatoes/crushed-tomatoes/p/3020198,400g,4.5,1.0,,,inventories,canned-conserved,vegetables,0.25
Crushed Tomatoes in Tomato Juice,/en/food/inventories/canned-conserved/vegetables/tomatoes/crushed-tomatoes-in-tomato-juice/p/3070014,230g,4.5,1.1,,,inventories,canned-conserved,vegetables,0.48
Dagim Kosher Light Tuna in Water,/en/food/inventories/canned-conserved/fish/tuna-without-oil/dagim-kosher-light-tuna-in-water/p/3376085,170g,5.0,3.3,,,inventories,canned-conserved,fish,1.94
Del Monte Mandarin Wedges,/en/food/inventories/canned-conserved/fruits/fruit/del-monte-mandarin-wedges/p/3666043,175g,5.0,1.6,,,inventories,canned-conserved,fruits,0.91
Del Monte Pfirsichhälften,/en/food/inventories/canned-conserved/fruits/fruit/del-monte-pfirsichhaelften/p/4043837,235g,4.5,2.8,,,inventories,canned-conserved,fruits,1.19
Del Monte Pineapple 4 Slices,/en/food/inventories/canned-conserved/fruits/fruit/del-monte-pineapple-4-slices/p/3665450,140g,4.5,1.75,,,inventories,canned-conserved,fruits,1.25
Dona White Beans 1kg,/en/food/inventories/canned-conserved/vegetables/beans-pulses/dona-white-beans/p/5934870,1000 g,5.0,3.8,,,inventories,canned-conserved,vegetables,0.38
Dongwon Kimchi,/en/food/inventories/canned-conserved/vegetables/dongwon-kimchi/p/6674508,120g,4.5,3.95,,,inventories,canned-conserved,vegetables,3.29
Dried & Sliced Shiitake Mushrooms,/en/food/inventories/canned-conserved/vegetables/mushrooms/dried-sliced-shiitake-mushrooms/p/5625690,25g,4.5,1.85,,,inventories,canned-conserved,vegetables,7.4
Dried Boletus Mushrooms,/en/food/inventories/canned-conserved/vegetables/mushrooms/dried-boletus-mushrooms/p/3020028,100g,4.5,8.5,,,inventories,canned-conserved,vegetables,8.5
Dried Boletus Mushrooms,/en/food/inventories/canned-conserved/vegetables/mushrooms/dried-boletus-mushrooms/p/3626009,30g,4.0,3.6,,,inventories,canned-conserved,vegetables,12.0
Dried Boletus Mushrooms,/en/food/inventories/canned-conserved/vegetables/mushrooms/dried-boletus-mushrooms/p/3021705,200g,4.0,15.95,,,inventories,canned-conserved,vegetables,7.98
Dried Morel Mushroom Tops,/en/food/inventories/canned-conserved/vegetables/mushrooms/dried-morel-mushroom-tops/p/3020909,50g,4.0,22.95,,,inventories,canned-conserved,vegetables,45.9
Dried morels,/en/food/inventories/canned-conserved/vegetables/mushrooms/dried-morels/p/6703971,15g,0.0,7.9,,,inventories,canned-conserved,vegetables,52.67
Dried Mu-Err Mushrooms,/en/food/inventories/canned-conserved/vegetables/mushrooms/dried-mu-err-mushrooms/p/5625688,25g,5.0,1.6,,,inventories,canned-conserved,vegetables,6.4
Elephant Mountain Organic Jackfruit,/en/food/inventories/canned-conserved/fruits/elephant-mountain-organic-jackfruit/p/6303319,225g,4.0,3.95,,,inventories,canned-conserved,fruits,1.76
Erbsen/Karotten fein,/en/food/inventories/canned-conserved/vegetables/peas-carrots/erbsenkarotten-fein/p/3020295,260g,4.5,1.7,,,inventories,canned-conserved,vegetables,0.65
Essig Gurken,/en/food/inventories/canned-conserved/pickles-canned-salads/dill-pickles/essig-gurken/p/6497808,300g,1.0,2.4,,,inventories,canned-conserved,pickles-canned-salads,0.8
Fairtrade FT Mini Pickled Corn,/en/food/inventories/canned-conserved/pickles-canned-salads/pickled-vegetables/fairtrade-ft-mini-pickled-corn/p/5794790,125g,5.0,2.6,,,inventories,canned-conserved,pickles-canned-salads,2.08
Fairtrade Lychees,/en/food/inventories/canned-conserved/fruits/fruit/fairtrade-lychees/p/5725921,250g,5.0,2.95,,,inventories,canned-conserved,fruits,1.18
Fairtrade Mango Slices,/en/food/inventories/canned-conserved/fruits/fruit/fairtrade-mango-slices/p/4342454,245g,4.5,1.8,,,inventories,canned-conserved,fruits,0.73
Fairtrade Palm Hearts,/en/food/inventories/canned-conserved/vegetables/mixed-vegetables/fairtrade-palm-hearts/p/6387652,250g,5.0,3.7,,,inventories,canned-conserved,vegetables,1.48
Fairtrade Pickled Baby Corn,/en/food/inventories/canned-conserved/pickles-canned-salads/pickled-vegetables/fairtrade-pickled-baby-corn/p/5794789,190g,5.0,2.95,,,inventories,canned-conserved,pickles-canned-salads,1.55
Favorit cranberries,/en/food/inventories/canned-conserved/fruits/fruit/favorit-cranberries/p/4128810,400g,5.0,3.95,,,inventories,canned-conserved,fruits,0.99
Filets d'anchois roulé MSC,/en/food/inventories/canned-conserved/fish/pickled-fish-mussels/filets-d-anchois-roule-msc/p/4948647,30g,5.0,3.25,,,inventories,canned-conserved,fish,10.83
Fine Food Borettane Onion Balm,/en/food/inventories/canned-conserved/pickles-canned-salads/pickled-vegetables/fine-food-borettane-onion-balm/p/5829573,180g,5.0,4.2,,,inventories,canned-conserved,pickles-canned-salads,2.33
Fine Food Capers,/en/food/inventories/canned-conserved/pickles-canned-salads/pickled-vegetables/fine-food-capers/p/5831927,85g,5.0,4.2,,,inventories,canned-conserved,pickles-canned-salads,4.94
